code,date,stock_at,plenty_time,last_state_time,last_state,time_interval,hour,demand_rate
12858838,2020-04-02,2020-04-02 07:24:00,2020-04-02 07:30:00,2020-04-02 16:40:00,empty,0 days 09:10:00.000000000,9.166666666666666,32.72727272727273
12858838,2020-04-03,2020-04-03 07:27:00,2020-04-03 07:35:00,2020-04-03 16:35:00,empty,0 days 09:00:00.000000000,9.0,33.333333333333336
12858838,2020-04-08,2020-04-08 07:25:00,2020-04-08 07:35:00,2020-04-08 18:20:00,empty,0 days 10:45:00.000000000,10.75,27.906976744186046
12858838,2020-04-09,2020-04-09 07:26:00,2020-04-09 07:35:00,2020-04-09 18:10:00,empty,0 days 10:35:00.000000000,10.583333333333334,28.346456692913385
12858838,2020-04-13,2020-04-13 07:32:00,2020-04-13 07:35:00,2020-04-13 17:00:00,empty,0 days 09:25:00.000000000,9.416666666666666,31.85840707964602
12858838,2020-04-14,2020-04-14 07:37:00,2020-04-14 07:45:00,2020-04-14 17:05:00,empty,0 days 09:20:00.000000000,9.333333333333334,32.14285714285714
12858838,2020-04-16,2020-04-16 07:07:00,2020-04-16 07:15:00,2020-04-16 12:25:00,few,0 days 05:10:00.000000000,5.166666666666667,52.25806451612903
12858838,2020-04-20,2020-04-20 07:39:00,2020-04-20 07:40:00,2020-04-20 15:00:00,some,0 days 07:20:00.000000000,7.333333333333333,27.272727272727273
12858838,2020-04-21,2020-04-21 08:43:00,2020-04-21 08:50:00,2020-04-21 14:55:00,few,0 days 06:05:00.000000000,6.083333333333333,44.38356164383562
12858838,2020-04-22,2020-04-22 07:26:00,2020-04-22 07:35:00,2020-04-22 18:50:00,empty,0 days 11:15:00.000000000,11.25,26.666666666666668
12858838,2020-04-23,2020-04-23 07:36:00,2020-04-23 07:45:00,2020-04-23 18:30:00,empty,0 days 10:45:00.000000000,10.75,27.906976744186046
12858838,2020-04-24,2020-04-24 07:38:00,2020-04-24 07:45:00,2020-04-24 18:45:00,empty,0 days 11:00:00.000000000,11.0,27.272727272727273
12858838,2020-04-27,2020-04-27 07:40:00,2020-04-27 07:45:00,2020-04-27 18:45:00,empty,0 days 11:00:00.000000000,11.0,27.272727272727273
12858838,2020-04-28,2020-04-28 07:37:00,2020-04-28 07:45:00,2020-04-28 15:50:00,few,0 days 08:05:00.000000000,8.083333333333334,33.4020618556701
12858838,2020-04-29,2020-04-29 07:32:00,2020-04-29 07:40:00,2020-04-29 18:20:00,empty,0 days 10:40:00.000000000,10.666666666666666,28.125
12858838,2020-05-01,2020-05-01 07:41:00,2020-05-01 07:50:00,2020-05-01 19:05:00,empty,0 days 11:15:00.000000000,11.25,26.666666666666668
12858838,2020-05-08,2020-05-08 07:47:00,2020-05-08 07:55:00,2020-05-08 17:40:00,few,0 days 09:45:00.000000000,9.75,27.692307692307693
12859591,2020-04-01,2020-04-01 11:53:00,2020-04-01 12:00:00,2020-04-01 14:35:00,plenty,0 days 02:35:00.000000000,2.5833333333333335,38.70967741935484
12859591,2020-04-02,2020-04-02 12:16:00,2020-04-02 12:25:00,2020-04-02 14:30:00,plenty,0 days 02:05:00.000000000,2.0833333333333335,48.0
12859591,2020-04-03,2020-04-02 12:16:00,2020-04-03 09:45:00,2020-04-03 18:40:00,empty,0 days 08:55:00.000000000,8.916666666666666,33.64485981308412
12859591,2020-04-06,2020-04-06 08:56:00,2020-04-06 09:05:00,2020-04-06 09:05:00,plenty,0 days 00:00:00.000000000,0.0,8.333333333333334
12859591,2020-04-07,2020-04-06 08:56:00,2020-04-07 09:20:00,2020-04-07 15:25:00,plenty,0 days 06:05:00.000000000,6.083333333333333,16.438356164383563
12859591,2020-04-08,2020-04-07 11:14:00,2020-04-08 09:15:00,2020-04-08 14:10:00,plenty,0 days 04:55:00.000000000,4.916666666666667,20.338983050847457
12859591,2020-04-09,2020-04-08 12:34:00,2020-04-09 09:35:00,2020-04-09 09:35:00,plenty,0 days 00:00:00.000000000,0.0,8.333333333333334
12859591,2020-04-10,2020-04-09 10:13:00,2020-04-10 09:20:00,2020-04-10 19:55:00,few,0 days 10:35:00.000000000,10.583333333333334,25.511811023622045
12859591,2020-04-13,2020-04-13 08:48:00,2020-04-13 08:55:00,2020-04-13 20:05:00,few,0 days 11:10:00.000000000,11.166666666666666,24.17910447761194
12859591,2020-04-14,2020-04-14 09:28:00,2020-04-14 09:35:00,2020-04-14 09:35:00,plenty,0 days 00:00:00.000000000,0.0,8.333333333333334
12859591,2020-04-16,2020-04-15 14:32:00,2020-04-16 09:15:00,2020-04-16 09:15:00,plenty,0 days 00:00:00.000000000,0.0,8.333333333333334
12859591,2020-04-17,2020-04-16 14:56:00,2020-04-17 09:25:00,2020-04-17 09:25:00,plenty,0 days 00:00:00.000000000,0.0,8.333333333333334
12859591,2020-04-20,2020-04-20 08:57:00,2020-04-20 09:05:00,2020-04-20 20:15:00,few,0 days 11:10:00.000000000,11.166666666666666,24.17910447761194
12859591,2020-04-21,2020-04-21 08:48:00,2020-04-21 08:55:00,2020-04-21 19:00:00,some,0 days 10:05:00.000000000,10.083333333333334,19.83471074380165
12859591,2020-04-22,2020-04-22 10:56:00,2020-04-22 11:05:00,2020-04-22 20:25:00,some,0 days 09:20:00.000000000,9.333333333333334,21.428571428571427
12859591,2020-04-23,2020-04-23 09:40:00,2020-04-23 09:50:00,2020-04-23 09:50:00,plenty,0 days 00:00:00.000000000,0.0,8.333333333333334
12859591,2020-04-24,2020-04-23 09:40:00,2020-04-24 09:15:00,2020-04-24 09:15:00,plenty,0 days 00:00:00.000000000,0.0,8.333333333333334
12859591,2020-04-28,2020-04-28 09:00:00,2020-04-28 09:05:00,2020-04-28 20:05:00,empty,0 days 11:00:00.000000000,11.0,27.272727272727273
12859591,2020-04-29,2020-04-29 08:57:00,2020-04-29 09:05:00,2020-04-29 20:20:00,empty,0 days 11:15:00.000000000,11.25,26.666666666666668
12859591,2020-05-01,2020-05-01 14:01:00,2020-05-01 14:10:00,2020-05-01 14:10:00,plenty,0 days 00:00:00.000000000,0.0,8.333333333333334
12859591,2020-05-05,2020-05-05 13:57:00,2020-05-05 14:05:00,2020-05-05 14:05:00,plenty,0 days 00:00:00.000000000,0.0,8.333333333333334
12859591,2020-05-06,2020-05-06 08:53:00,2020-05-06 09:00:00,2020-05-06 20:35:00,empty,0 days 11:35:00.000000000,11.583333333333334,25.899280575539567
12859591,2020-05-07,2020-05-07 09:29:00,2020-05-07 09:35:00,2020-05-07 19:55:00,some,0 days 10:20:00.000000000,10.333333333333334,19.35483870967742
12859591,2020-05-08,2020-05-08 08:55:00,2020-05-08 09:05:00,2020-05-08 21:05:00,empty,0 days 12:00:00.000000000,12.0,25.0
12859591,2020-05-11,2020-05-11 08:53:00,2020-05-11 09:00:00,2020-05-11 20:05:00,empty,0 days 11:05:00.000000000,11.083333333333334,27.06766917293233
12860191,2020-04-01,2020-04-01 09:12:00,2020-04-01 09:20:00,2020-04-01 09:20:00,plenty,0 days 00:00:00.000000000,0.0,8.333333333333334
12860191,2020-04-06,2020-04-06 09:37:00,2020-04-06 09:45:00,2020-04-06 16:00:00,few,0 days 06:15:00.000000000,6.25,43.2
12860191,2020-04-07,2020-04-07 09:10:00,2020-04-07 09:20:00,2020-04-07 12:15:00,some,0 days 02:55:00.000000000,2.9166666666666665,68.57142857142857
12860191,2020-04-13,2020-04-13 09:10:00,2020-04-13 10:05:00,2020-04-13 11:35:00,some,0 days 01:30:00.000000000,1.5,133.33333333333334
12860191,2020-04-14,2020-04-14 13:24:00,2020-04-14 13:35:00,2020-04-14 13:35:00,plenty,0 days 00:00:00.000000000,0.0,8.333333333333334
12860191,2020-04-17,2020-04-17 17:52:00,2020-04-17 18:00:00,2020-04-17 18:00:00,plenty,0 days 00:00:00.000000000,0.0,8.333333333333334
12860191,2020-04-21,2020-04-21 09:27:00,2020-04-21 09:35:00,2020-04-21 13:40:00,some,0 days 04:05:00.000000000,4.083333333333333,48.9795918367347
12860191,2020-04-22,2020-04-22 09:50:00,2020-04-22 10:00:00,2020-04-22 10:00:00,plenty,0 days 00:00:00.000000000,0.0,8.333333333333334
12860191,2020-04-27,2020-04-27 10:08:00,2020-04-27 10:15:00,2020-04-27 19:15:00,some,0 days 09:00:00.000000000,9.0,22.22222222222222
12860191,2020-04-28,2020-04-28 09:06:00,2020-04-28 09:15:00,2020-04-28 09:15:00,plenty,0 days 00:00:00.000000000,0.0,8.333333333333334
12860191,2020-05-01,2020-04-28 09:06:00,2020-05-01 13:00:00,2020-05-01 13:00:00,plenty,0 days 00:00:00.000000000,0.0,8.333333333333334
12860191,2020-05-04,2020-05-04 09:09:00,2020-05-04 09:15:00,2020-05-04 09:15:00,plenty,0 days 00:00:00.000000000,0.0,8.333333333333334
12860191,2020-05-08,2020-05-08 09:18:00,2020-05-08 09:25:00,2020-05-08 09:25:00,plenty,0 days 00:00:00.000000000,0.0,8.333333333333334
12860191,2020-05-11,2020-05-11 09:16:00,2020-05-11 09:25:00,2020-05-11 09:25:00,plenty,0 days 00:00:00.000000000,0.0,8.333333333333334
12860417,2020-04-01,2020-04-01 09:49:00,2020-04-01 18:05:00,2020-04-01 18:05:00,plenty,0 days 00:00:00.000000000,0.0,8.333333333333334
12860417,2020-04-03,2020-04-03 08:49:00,2020-04-03 08:55:00,2020-04-03 18:55:00,few,0 days 10:00:00.000000000,10.0,27.0
12860417,2020-04-06,2020-04-06 09:28:00,2020-04-06 09:35:00,2020-04-06 17:40:00,few,0 days 08:05:00.000000000,8.083333333333334,33.4020618556701
12860417,2020-04-07,2020-04-07 09:52:00,2020-04-07 10:00:00,2020-04-07 18:00:00,empty,0 days 08:00:00.000000000,8.0,37.5
12860417,2020-04-08,2020-04-08 09:38:00,2020-04-08 09:45:00,2020-04-08 19:35:00,empty,0 days 09:50:00.000000000,9.833333333333334,30.508474576271183
12860417,2020-04-09,2020-04-09 09:30:00,2020-04-09 09:55:00,2020-04-09 18:45:00,few,0 days 08:50:00.000000000,8.833333333333334,30.566037735849054
12860417,2020-04-10,2020-04-10 09:27:00,2020-04-10 09:35:00,2020-04-10 18:15:00,empty,0 days 08:40:00.000000000,8.666666666666666,34.61538461538462
12860417,2020-04-13,2020-04-13 09:48:00,2020-04-13 09:55:00,2020-04-13 17:00:00,few,0 days 07:05:00.000000000,7.083333333333333,38.11764705882353
12860417,2020-04-14,2020-04-14 09:32:00,2020-04-14 09:40:00,2020-04-14 18:25:00,few,0 days 08:45:00.000000000,8.75,30.857142857142858
12860417,2020-04-16,2020-04-16 09:20:00,2020-04-16 09:30:00,2020-04-16 09:30:00,plenty,0 days 00:00:00.000000000,0.0,8.333333333333334
12860417,2020-04-17,2020-04-17 15:29:00,2020-04-17 15:35:00,2020-04-17 15:35:00,plenty,0 days 00:00:00.000000000,0.0,8.333333333333334
12860417,2020-04-20,2020-04-20 09:03:00,2020-04-20 09:10:00,2020-04-20 14:30:00,plenty,0 days 05:20:00.000000000,5.333333333333333,18.75
12860417,2020-04-22,2020-04-22 09:51:00,2020-04-22 10:00:00,2020-04-22 10:00:00,plenty,0 days 00:00:00.000000000,0.0,8.333333333333334
12860417,2020-04-28,2020-04-28 10:08:00,2020-04-28 10:15:00,2020-04-28 19:25:00,empty,0 days 09:10:00.000000000,9.166666666666666,32.72727272727273
12860417,2020-04-29,2020-04-29 09:50:00,2020-04-29 10:00:00,2020-04-29 19:50:00,few,0 days 09:50:00.000000000,9.833333333333334,27.457627118644066
12860417,2020-05-01,2020-05-01 09:11:00,2020-05-01 09:20:00,2020-05-01 18:20:00,few,0 days 09:00:00.000000000,9.0,30.0
12860417,2020-05-04,2020-05-04 09:56:00,2020-05-04 10:05:00,2020-05-04 18:55:00,empty,0 days 08:50:00.000000000,8.833333333333334,33.96226415094339
12860417,2020-05-06,2020-05-06 09:27:00,2020-05-06 09:35:00,2020-05-06 19:40:00,empty,0 days 10:05:00.000000000,10.083333333333334,29.752066115702476
12860417,2020-05-07,2020-05-07 10:10:00,2020-05-07 10:20:00,2020-05-07 19:05:00,some,0 days 08:45:00.000000000,8.75,22.857142857142858
12860417,2020-05-08,2020-05-08 10:40:00,2020-05-08 10:50:00,2020-05-08 18:20:00,some,0 days 07:30:00.000000000,7.5,26.666666666666668
12860417,2020-05-11,2020-05-11 09:54:00,2020-05-11 10:00:00,2020-05-11 17:50:00,empty,0 days 07:50:00.000000000,7.833333333333333,38.297872340425535
12861057,2020-04-02,2020-04-02 09:24:00,2020-04-02 09:30:00,2020-04-02 12:55:00,some,0 days 03:25:00.000000000,3.4166666666666665,58.53658536585366
12861057,2020-04-03,2020-04-03 09:53:00,2020-04-03 10:00:00,2020-04-03 18:40:00,few,0 days 08:40:00.000000000,8.666666666666666,31.153846153846157
12861057,2020-04-06,2020-04-04 09:22:00,2020-04-06 00:00:00,2020-04-06 00:00:00,plenty,0 days 00:00:00.000000000,0.0,8.333333333333334
12861057,2020-04-07,2020-04-07 10:36:00,2020-04-07 10:45:00,2020-04-07 17:20:00,some,0 days 06:35:00.000000000,6.583333333333333,30.37974683544304
12861057,2020-04-08,2020-04-08 09:24:00,2020-04-08 09:35:00,2020-04-08 18:40:00,few,0 days 09:05:00.000000000,9.083333333333334,29.724770642201833
12861057,2020-04-09,2020-04-09 09:34:00,2020-04-09 10:15:00,2020-04-09 16:15:00,few,0 days 06:00:00.000000000,6.0,45.0
12861057,2020-04-10,2020-04-10 09:56:00,2020-04-10 10:05:00,2020-04-10 18:30:00,some,0 days 08:25:00.000000000,8.416666666666666,23.762376237623766
12861057,2020-04-13,2020-04-13 09:25:00,2020-04-13 10:50:00,2020-04-13 10:50:00,plenty,0 days 00:00:00.000000000,0.0,8.333333333333334
12861057,2020-04-20,2020-04-20 09:31:00,2020-04-20 10:55:00,2020-04-20 10:55:00,plenty,0 days 00:00:00.000000000,0.0,8.333333333333334
12861057,2020-04-22,2020-04-22 12:13:00,2020-04-22 12:20:00,2020-04-22 12:20:00,plenty,0 days 00:00:00.000000000,0.0,8.333333333333334
12861057,2020-04-23,2020-04-23 11:13:00,2020-04-23 11:20:00,2020-04-23 12:35:00,plenty,0 days 01:15:00.000000000,1.25,80.0
12861057,2020-04-27,2020-04-27 09:39:00,2020-04-27 09:45:00,2020-04-27 09:45:00,plenty,0 days 00:00:00.000000000,0.0,8.333333333333334
12861057,2020-05-04,2020-05-04 09:49:00,2020-05-04 09:50:00,2020-05-04 17:40:00,some,0 days 07:50:00.000000000,7.833333333333333,25.53191489361702
12861057,2020-05-06,2020-05-06 11:45:00,2020-05-06 11:55:00,2020-05-06 15:25:00,some,0 days 03:30:00.000000000,3.5,57.142857142857146
12861057,2020-05-07,2020-05-07 12:26:00,2020-05-07 12:35:00,2020-05-07 12:35:00,plenty,0 days 00:00:00.000000000,0.0,8.333333333333334
12861057,2020-05-11,2020-05-11 10:08:00,2020-05-11 10:15:00,2020-05-11 10:15:00,plenty,0 days 00:00:00.000000000,0.0,8.333333333333334
12861171,2020-04-01,2020-04-01 09:27:00,2020-04-01 09:35:00,2020-04-01 19:20:00,some,0 days 09:45:00.000000000,9.75,20.512820512820515
12861171,2020-04-02,2020-04-02 09:33:00,2020-04-02 09:40:00,2020-04-02 19:00:00,few,0 days 09:20:00.000000000,9.333333333333334,28.928571428571427
12861171,2020-04-03,2020-04-03 09:30:00,2020-04-03 09:40:00,2020-04-03 17:10:00,few,0 days 07:30:00.000000000,7.5,36.0
12861171,2020-04-06,2020-04-06 09:28:00,2020-04-06 09:35:00,2020-04-06 17:50:00,some,0 days 08:15:00.000000000,8.25,24.242424242424242
12861171,2020-04-07,2020-04-07 09:28:00,2020-04-07 09:35:00,2020-04-07 09:35:00,plenty,0 days 00:00:00.000000000,0.0,8.333333333333334
12861171,2020-04-13,2020-04-13 09:37:00,2020-04-13 09:45:00,2020-04-13 21:35:00,some,0 days 11:50:00.000000000,11.833333333333334,16.901408450704224
12861171,2020-04-14,2020-04-14 09:23:00,2020-04-14 09:30:00,2020-04-14 19:45:00,some,0 days 10:15:00.000000000,10.25,19.51219512195122
12861171,2020-04-16,2020-04-15 09:27:00,2020-04-16 00:00:00,2020-04-16 00:00:00,plenty,0 days 00:00:00.000000000,0.0,8.333333333333334
12861171,2020-04-20,2020-04-20 09:28:00,2020-04-20 09:35:00,2020-04-20 09:35:00,plenty,0 days 00:00:00.000000000,0.0,8.333333333333334
12861171,2020-04-27,2020-04-27 09:27:00,2020-04-27 10:25:00,2020-04-27 16:10:00,empty,0 days 05:45:00.000000000,5.75,52.17391304347826
12861171,2020-04-28,2020-04-28 09:34:00,2020-04-28 09:40:00,2020-04-28 17:05:00,few,0 days 07:25:00.000000000,7.416666666666667,36.40449438202247
12861171,2020-04-29,2020-04-29 09:20:00,2020-04-29 09:30:00,2020-04-29 09:30:00,plenty,0 days 00:00:00.000000000,0.0,8.333333333333334
12861171,2020-05-01,2020-04-30 09:27:00,2020-05-01 00:00:00,2020-05-01 00:00:00,plenty,0 days 00:00:00.000000000,0.0,8.333333333333334
12861171,2020-05-04,2020-05-03 09:34:00,2020-05-04 00:00:00,2020-05-04 13:05:00,plenty,0 days 13:05:00.000000000,13.083333333333334,7.643312101910828
12861171,2020-05-06,2020-05-06 09:51:00,2020-05-06 10:00:00,2020-05-06 10:00:00,plenty,0 days 00:00:00.000000000,0.0,8.333333333333334
12861171,2020-05-11,2020-05-11 09:42:00,2020-05-11 09:50:00,2020-05-11 11:35:00,plenty,0 days 01:45:00.000000000,1.75,57.142857142857146
12861201,2020-04-06,2020-04-06 10:30:00,2020-04-06 10:40:00,2020-04-06 21:15:00,some,0 days 10:35:00.000000000,10.583333333333334,18.89763779527559
12861201,2020-04-07,2020-04-07 13:03:00,2020-04-07 13:10:00,2020-04-07 13:10:00,plenty,0 days 00:00:00.000000000,0.0,8.333333333333334
12861201,2020-04-13,2020-04-13 10:34:00,2020-04-13 10:40:00,2020-04-13 10:40:00,plenty,0 days 00:00:00.000000000,0.0,8.333333333333334
12861201,2020-04-21,2020-04-21 14:44:00,2020-04-21 14:50:00,2020-04-21 14:50:00,plenty,0 days 00:00:00.000000000,0.0,8.333333333333334
12861201,2020-04-27,2020-04-27 10:33:00,2020-04-27 10:40:00,2020-04-27 21:50:00,some,0 days 11:10:00.000000000,11.166666666666666,17.910447761194032
12861201,2020-04-28,2020-04-28 12:31:00,2020-04-28 12:40:00,2020-04-28 12:40:00,plenty,0 days 00:00:00.000000000,0.0,8.333333333333334
12861201,2020-04-29,2020-04-29 20:01:00,2020-04-29 20:10:00,2020-04-29 20:10:00,plenty,0 days 00:00:00.000000000,0.0,8.333333333333334
12861201,2020-05-01,2020-04-29 20:01:00,2020-05-01 17:10:00,2020-05-01 17:10:00,plenty,0 days 00:00:00.000000000,0.0,8.333333333333334
12861201,2020-05-04,2020-05-04 13:17:00,2020-05-04 13:20:00,2020-05-04 13:20:00,plenty,0 days 00:00:00.000000000,0.0,8.333333333333334
12861201,2020-05-06,2020-05-06 10:37:00,2020-05-06 10:45:00,2020-05-06 10:45:00,plenty,0 days 00:00:00.000000000,0.0,8.333333333333334
12861201,2020-05-11,2020-05-11 10:22:00,2020-05-11 10:30:00,2020-05-11 10:30:00,plenty,0 days 00:00:00.000000000,0.0,8.333333333333334
12861405,2020-04-01,2020-04-01 09:00:00,2020-04-01 09:10:00,2020-04-01 09:10:00,plenty,0 days 00:00:00.000000000,0.0,8.333333333333334
12861405,2020-04-13,2020-04-13 08:55:00,2020-04-13 09:05:00,2020-04-13 09:05:00,plenty,0 days 00:00:00.000000000,0.0,8.333333333333334
12861405,2020-04-20,2020-04-20 08:50:00,2020-04-20 09:00:00,2020-04-20 13:35:00,some,0 days 04:35:00.000000000,4.583333333333333,43.63636363636364
12861405,2020-04-21,2020-04-21 08:49:00,2020-04-21 08:55:00,2020-04-21 17:15:00,some,0 days 08:20:00.000000000,8.333333333333334,24.0
12861405,2020-04-22,2020-04-22 08:54:00,2020-04-22 09:00:00,2020-04-22 19:00:00,some,0 days 10:00:00.000000000,10.0,20.0
12861405,2020-04-23,2020-04-23 08:58:00,2020-04-23 09:05:00,2020-04-23 09:05:00,plenty,0 days 00:00:00.000000000,0.0,8.333333333333334
12861405,2020-04-28,2020-04-28 08:56:00,2020-04-28 09:05:00,2020-04-28 18:30:00,few,0 days 09:25:00.000000000,9.416666666666666,28.672566371681416
12861405,2020-04-29,2020-04-29 08:54:00,2020-04-29 09:00:00,2020-04-29 09:00:00,plenty,0 days 00:00:00.000000000,0.0,8.333333333333334
12861405,2020-05-01,2020-05-01 08:47:00,2020-05-01 08:55:00,2020-05-01 08:55:00,plenty,0 days 00:00:00.000000000,0.0,8.333333333333334
12861405,2020-05-05,2020-05-05 08:53:00,2020-05-05 09:00:00,2020-05-05 09:00:00,plenty,0 days 00:00:00.000000000,0.0,8.333333333333334
12861405,2020-05-06,2020-05-06 08:57:00,2020-05-06 16:00:00,2020-05-06 16:00:00,plenty,0 days 00:00:00.000000000,0.0,8.333333333333334
12861405,2020-05-11,2020-05-11 08:51:00,2020-05-11 09:00:00,2020-05-11 16:50:00,some,0 days 07:50:00.000000000,7.833333333333333,25.53191489361702
12861413,2020-04-01,2020-04-01 11:41:00,2020-04-01 14:45:00,2020-04-01 14:45:00,plenty,0 days 00:00:00.000000000,0.0,8.333333333333334
12861413,2020-04-02,2020-04-02 11:37:00,2020-04-02 11:45:00,2020-04-02 14:35:00,plenty,0 days 02:50:00.000000000,2.8333333333333335,35.29411764705882
12861413,2020-04-03,2020-04-03 11:22:00,2020-04-03 11:30:00,2020-04-03 15:00:00,plenty,0 days 03:30:00.000000000,3.5,28.571428571428573
12861413,2020-04-06,2020-04-06 11:27:00,2020-04-06 11:35:00,2020-04-06 11:35:00,plenty,0 days 00:00:00.000000000,0.0,8.333333333333334
12861413,2020-04-07,2020-04-07 11:36:00,2020-04-07 11:45:00,2020-04-07 14:10:00,plenty,0 days 02:25:00.000000000,2.4166666666666665,41.37931034482759
12861413,2020-04-08,2020-04-08 12:59:00,2020-04-08 15:05:00,2020-04-08 15:05:00,plenty,0 days 00:00:00.000000000,0.0,8.333333333333334
12861413,2020-04-09,2020-04-09 11:41:00,2020-04-09 11:50:00,2020-04-09 14:50:00,plenty,0 days 03:00:00.000000000,3.0,33.333333333333336
12861413,2020-04-10,2020-04-10 11:36:00,2020-04-10 12:45:00,2020-04-10 15:00:00,plenty,0 days 02:15:00.000000000,2.25,44.44444444444444
12861413,2020-04-13,2020-04-13 11:13:00,2020-04-13 11:20:00,2020-04-13 14:25:00,plenty,0 days 03:05:00.000000000,3.0833333333333335,32.43243243243243
12861413,2020-04-14,2020-04-13 11:13:00,2020-04-14 11:40:00,2020-04-14 15:15:00,plenty,0 days 03:35:00.000000000,3.5833333333333335,27.906976744186046
12861413,2020-04-16,2020-04-16 12:02:00,2020-04-16 12:10:00,2020-04-16 14:10:00,plenty,0 days 02:00:00.000000000,2.0,50.0
12861413,2020-04-20,2020-04-20 09:47:00,2020-04-20 11:40:00,2020-04-20 14:55:00,plenty,0 days 03:15:00.000000000,3.25,30.76923076923077
12861413,2020-04-21,2020-04-20 09:47:00,2020-04-21 11:55:00,2020-04-21 15:00:00,plenty,0 days 03:05:00.000000000,3.0833333333333335,32.43243243243243
12861413,2020-04-22,2020-04-21 14:54:00,2020-04-22 11:30:00,2020-04-22 14:15:00,plenty,0 days 02:45:00.000000000,2.75,36.36363636363637
12861413,2020-04-23,2020-04-22 18:57:00,2020-04-23 11:40:00,2020-04-23 16:45:00,plenty,0 days 05:05:00.000000000,5.083333333333333,19.672131147540984
12861413,2020-04-24,2020-04-24 11:28:00,2020-04-24 11:35:00,2020-04-24 14:45:00,plenty,0 days 03:10:00.000000000,3.1666666666666665,31.578947368421055
12861413,2020-04-27,2020-04-27 09:47:00,2020-04-27 11:40:00,2020-04-27 14:10:00,plenty,0 days 02:30:00.000000000,2.5,40.0
12861413,2020-04-28,2020-04-27 09:47:00,2020-04-28 11:40:00,2020-04-28 14:40:00,plenty,0 days 03:00:00.000000000,3.0,33.333333333333336
12861413,2020-04-29,2020-04-29 11:20:00,2020-04-29 11:30:00,2020-04-29 14:10:00,plenty,0 days 02:40:00.000000000,2.6666666666666665,37.5
12861413,2020-05-01,2020-04-29 11:20:00,2020-05-01 12:05:00,2020-05-01 12:05:00,plenty,0 days 00:00:00.000000000,0.0,8.333333333333334
12861413,2020-05-04,2020-05-04 09:14:00,2020-05-04 11:30:00,2020-05-04 14:30:00,plenty,0 days 03:00:00.000000000,3.0,33.333333333333336
12861413,2020-05-06,2020-05-04 09:14:00,2020-05-06 11:45:00,2020-05-06 15:55:00,plenty,0 days 04:10:00.000000000,4.166666666666667,24.0
12861413,2020-05-07,2020-05-06 15:49:00,2020-05-07 11:25:00,2020-05-07 14:05:00,plenty,0 days 02:40:00.000000000,2.6666666666666665,37.5
12861413,2020-05-08,2020-05-07 11:29:00,2020-05-08 11:45:00,2020-05-08 11:45:00,plenty,0 days 00:00:00.000000000,0.0,8.333333333333334
12861413,2020-05-11,2020-05-11 09:22:00,2020-05-11 11:35:00,2020-05-11 17:25:00,some,0 days 05:50:00.000000000,5.833333333333333,34.285714285714285
12861642,2020-04-01,2020-04-01 10:05:00,2020-04-01 16:20:00,2020-04-01 18:40:00,empty,0 days 02:20:00.000000000,2.3333333333333335,128.57142857142856
12861642,2020-04-02,2020-04-02 10:23:00,2020-04-02 16:45:00,2020-04-02 18:55:00,empty,0 days 02:10:00.000000000,2.1666666666666665,138.46153846153848
12861642,2020-04-03,2020-04-03 09:32:00,2020-04-03 16:55:00,2020-04-03 19:05:00,empty,0 days 02:10:00.000000000,2.1666666666666665,138.46153846153848
12861642,2020-04-06,2020-04-06 10:00:00,2020-04-06 11:25:00,2020-04-06 19:10:00,empty,0 days 07:45:00.000000000,7.75,38.70967741935484
12861642,2020-04-07,2020-04-07 10:01:00,2020-04-07 11:30:00,2020-04-07 19:10:00,empty,0 days 07:40:00.000000000,7.666666666666667,39.130434782608695
12861642,2020-04-08,2020-04-08 09:37:00,2020-04-08 11:25:00,2020-04-08 19:05:00,empty,0 days 07:40:00.000000000,7.666666666666667,39.130434782608695
12861642,2020-04-09,2020-04-09 09:12:00,2020-04-09 11:25:00,2020-04-09 19:15:00,empty,0 days 07:50:00.000000000,7.833333333333333,38.297872340425535
12861642,2020-04-10,2020-04-10 09:11:00,2020-04-10 12:45:00,2020-04-10 19:10:00,empty,0 days 06:25:00.000000000,6.416666666666667,46.75324675324675
12861642,2020-04-13,2020-04-13 10:12:00,2020-04-13 11:35:00,2020-04-13 19:05:00,empty,0 days 07:30:00.000000000,7.5,40.0
12861642,2020-04-14,2020-04-14 09:04:00,2020-04-14 13:15:00,2020-04-14 19:00:00,empty,0 days 05:45:00.000000000,5.75,52.17391304347826
12861642,2020-04-16,2020-04-16 08:49:00,2020-04-16 11:35:00,2020-04-16 19:05:00,empty,0 days 07:30:00.000000000,7.5,40.0
12861642,2020-04-17,2020-04-17 09:04:00,2020-04-17 09:10:00,2020-04-17 19:00:00,empty,0 days 09:50:00.000000000,9.833333333333334,30.508474576271183
12861642,2020-04-20,2020-04-20 08:54:00,2020-04-20 09:00:00,2020-04-20 19:05:00,empty,0 days 10:05:00.000000000,10.083333333333334,29.752066115702476
12861642,2020-04-21,2020-04-21 08:48:00,2020-04-21 08:55:00,2020-04-21 19:10:00,empty,0 days 10:15:00.000000000,10.25,29.26829268292683
12861642,2020-04-22,2020-04-22 08:49:00,2020-04-22 08:55:00,2020-04-22 18:45:00,empty,0 days 09:50:00.000000000,9.833333333333334,30.508474576271183
12861642,2020-04-23,2020-04-23 08:49:00,2020-04-23 08:55:00,2020-04-23 19:20:00,empty,0 days 10:25:00.000000000,10.416666666666666,28.8
